5:53,,41 (+4),,37,"GOOD FT by RAKES,BAILEY",CENTRE-M 41-37 (-4),,"GOOD FT by RAKES,BAILEY",,,,,,
5:53,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
5:53,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
5:53,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
5:53,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
5:53,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
5:53,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
5:53,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
5:53,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
5:53,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
5:53,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
5:53,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
5:53,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
5:53,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",,,,,,
5:53,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
5:53,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",,,,,,
5:53,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
5:47,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,
--,,,,,"REBOUND DEF by RAKES,BAILEY",,,"REBOUND DEF by RAKES,BAILEY",,,,,,
5:27,,,,,"TURNOVER by CRUMP,DAWSON",,,"TURNOVER by CRUMP,DAWSON",,,,,,
5:26,"STEAL by BANKOWSKI,DUSTIN",,,,,,,"STEAL by BANKOWSKI,DUSTIN",,,,,,
5:20,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",,,,,,
5:16,"FOUL by VINSEL,KAMERON",,,,,,,"FOUL by VINSEL,KAMERON",,,,,,
5:16,,41 (+3),,38,"GOOD FT by CRUMP,DAWSON",CENTRE-M 41-38 (-3),,"GOOD FT by CRUMP,DAWSON",,,,,,
5:16,,41 (+2),,39,"GOOD FT by CRUMP,DAWSON",CENTRE-M 41-39 (-2),,"GOOD FT by CRUMP,DAWSON",,,,,,
5:16,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
5:16,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",,,,,,
5:07,"TURNOVER by MURPHY,RAKIM",,,,,,,"TURNOVER by MURPHY,RAKIM",,,,,,
4:56,,,,,"MISS LAYUP by RAKES,BAILEY",,,"MISS LAYUP by RAKES,BAILEY",,,,,,
--,,,,,"REBOUND OFF by SPITZER,JAKOB",,,"REBOUND OFF by SPITZER,JAKOB",,,,,,
4:46,,41,,41,"GOOD JUMPER by SPITZER,JAKOB(in the paint)",CENTRE-M 41-41 (0),,"GOOD JUMPER by SPITZER,JAKOB(in the paint)",,,,,,
--,,,,,"ASSIST by SMITH,RJ",,,"ASSIST by SMITH,RJ",,,,,,
4:36,"MISS 3PTR by NIXON,BARRY",,,,,,,"MISS 3PTR by NIXON,BARRY",,,,,,
--,"REBOUND OFF by CROSS,JUSTIN",,,,,,,"REBOUND OFF by CROSS,JUSTIN",,,,,,
4:31,,,,,"FOUL by SMITH,RJ",,,"FOUL by SMITH,RJ",,,,,,
4:31,"MISS FT by CROSS,JUSTIN",,,,,,,"MISS FT by CROSS,JUSTIN",,,,,,
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,,,,,,
4:31,"MISS FT by CROSS,JUSTIN",,,,,,,"MISS FT by CROSS,JUSTIN",,,,,,
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",,,,,,
4:31,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
4:31,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
4:31,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
4:31,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
4:31,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
4:31,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
4:31,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
4:31,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
4:31,,,,,"SUB IN by AYERS,PERRY",,,"SUB IN by AYERS,PERRY",,,,,,
4:31,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
4:31,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
4:31,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",,,,,,
4:14,,41,,43 (+2),"GOOD JUMPER by WILLIAMS,JALEN(in the paint)",CENTRE-M 41-43 (+2),,"GOOD JUMPER by WILLIAMS,JALEN(in the paint)",,,,,,
4:04,"GOOD JUMPER by GRADY,SONTIAGO",43,,43,,GUMBB 43-43 (0),,"GOOD JUMPER by GRADY,SONTIAGO",,,,,,
3:49,,43,,45 (+2),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 43-45 (+2),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by AYERS,PERRY",,,"ASSIST by AYERS,PERRY",,,,,,
3:49,"FOUL by CROSS,JUSTIN",,,,,,,"FOUL by CROSS,JUSTIN",,,,,,
3:49,,43,,46 (+3),"GOOD FT by BATES,JACOB",CENTRE-M 43-46 (+3),,"GOOD FT by BATES,JACOB",,,,,,
3:49,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
3:49,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",,,,,,
3:49,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",,,,,,
3:49,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
3:49,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
3:49,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
3:40,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
3:35,"FOUL by SIMMONS,RILEY",,,,,,,"FOUL by SIMMONS,RILEY",,,,,,
3:35,,43,,47 (+4),"GOOD FT by AYERS,PERRY",CENTRE-M 43-47 (+4),,"GOOD FT by AYERS,PERRY",,,,,,
3:35,,,,,"MISS FT by AYERS,PERRY",,,"MISS FT by AYERS,PERRY",,,,,,
--,"REBOUND DEF by JOHNSON,HENRY",,,,,,,"REBOUND DEF by JOHNSON,HENRY",,,,,,
3:24,"TURNOVER by GRADY,SONTIAGO",,,,,,,"TURNOVER by GRADY,SONTIAGO",,,,,,
3:23,,,,,"STEAL by WILLIAMS,JALEN",,,"STEAL by WILLIAMS,JALEN",,,,,,
3:12,,,,,"MISS 3PTR by AYERS,PERRY",,,"MISS 3PTR by AYERS,PERRY",,,,,,
--,"REBOUND DEF by SIMMONS,RILEY",,,,,,,"REBOUND DEF by SIMMONS,RILEY",,,,,,
3:03,"GOOD LAYUP by SIMMONS,RILEY(fastbreak)(in the paint)",45,,47 (+2),,GUMBB 45-47 (+2),,"GOOD LAYUP by SIMMONS,RILEY(fastbreak)(in the paint)",,,,,,
2:43,,45,,49 (+4),"GOOD LAYUP by AYERS,PERRY(in the paint)",CENTRE-M 45-49 (+4),,"GOOD LAYUP by AYERS,PERRY(in the paint)",,,,,,
2:36,,,,,"FOUL by PURVIS,KC",,,"FOUL by PURVIS,KC",,,,,,
2:36,"GOOD FT by GRADY,SONTIAGO",46,,49 (+3),,GUMBB 46-49 (+3),,"GOOD FT by GRADY,SONTIAGO",,,,,,
2:36,"GOOD FT by GRADY,SONTIAGO",47,,49 (+2),,GUMBB 47-49 (+2),,"GOOD FT by GRADY,SONTIAGO",,,,,,
2:36,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
2:36,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
2:36,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
2:36,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
2:36,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
2:36,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
2:36,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
2:36,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
2:36,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
2:36,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
2:36,,,,,"SUB IN by RAKES,BAILEY",,,"SUB IN by RAKES,BAILEY",,,,,,
2:36,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
2:36,,,,,"SUB IN by WALKER,ART",,,"SUB IN by WALKER,ART",,,,,,
2:36,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",,,,,,
2:36,,,,,"SUB OUT by PURVIS,KC",,,"SUB OUT by PURVIS,KC",,,,,,
2:36,,,,,"SUB OUT by SMITH,RJ",,,"SUB OUT by SMITH,RJ",,,,,,
2:28,,,,,"TURNOVER by CRUMP,DAWSON",,,"TURNOVER by CRUMP,DAWSON",,,,,,
2:21,"TURNOVER by MURPHY,RAKIM",,,,,,,"TURNOVER by MURPHY,RAKIM",,,,,,
2:21,"FOUL by MURPHY,RAKIM",,,,,,,"FOUL by MURPHY,RAKIM",,,,,,
2:14,,,,,"MISS LAYUP by RAKES,BAILEY",,,"MISS LAYUP by RAKES,BAILEY",,,,,,
2:14,"BLOCK by CROSS,JUSTIN",,,,,,,"BLOCK by CROSS,JUSTIN",,,,,,
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,,,,,,
2:09,,,,,"TURNOVER by BATES,JACOB",,,"TURNOVER by BATES,JACOB",,,,,,
2:03,"MISS 3PTR by MURPHY,RAKIM",,,,,,,"MISS 3PTR by MURPHY,RAKIM",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
1:48,,,,,"MISS JUMPER by RAKES,BAILEY",,,"MISS JUMPER by RAKES,BAILEY",,,,,,
--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,,,,,,
1:46,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
1:46,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
1:38,"GOOD LAYUP by NIXON,BARRY(in the paint)",49,,49,,GUMBB 49-49 (0),,"GOOD LAYUP by NIXON,BARRY(in the paint)",,,,,,
1:16,,,,,"TURNOVER by CRUMP,DAWSON",,,"TURNOVER by CRUMP,DAWSON",,,,,,
1:16,"STEAL by CROSS,JUSTIN",,,,,,,"STEAL by CROSS,JUSTIN",,,,,,
1:03,"GOOD 3PTR by NIXON,BARRY",52 (+3),,49,,GUMBB 52-49 (-3),,"GOOD 3PTR by NIXON,BARRY",,,,,,
--,"ASSIST by BANKOWSKI,DUSTIN",,,,,,,"ASSIST by BANKOWSKI,DUSTIN",,,,,,
0:36,,52 (+1),,51,"GOOD DUNK by BATES,JACOB(in the paint)",CENTRE-M 52-51 (-1),,"GOOD DUNK by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
0:28,"GOOD 3PTR by NIXON,BARRY",55 (+4),,51,,GUMBB 55-51 (-4),,"GOOD 3PTR by NIXON,BARRY",,,,,,
--,"ASSIST by BANKOWSKI,DUSTIN",,,,,,,"ASSIST by BANKOWSKI,DUSTIN",,,,,,
0:08,,55 (+2),,53,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 55-53 (-2),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
0:01,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,,"MISS 3PTR by BANKOWSKI,DUSTIN",,,,,,
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,,,,,,
Play By Play - 2nd Half,,,,,,,,,,,,,,
Time Remaining,GUMBB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-M,Game Score,Team Indicator,Play,,,,,,
19:52,,55,,56 (+1),"GOOD 3PTR by WALKER,ART",CENTRE-M 55-56 (+1),,"GOOD 3PTR by WALKER,ART",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
19:41,"GOOD LAYUP by GRADY,SONTIAGO(in the paint)",57 (+1),,56,,GUMBB 57-56 (-1),,"GOOD LAYUP by GRADY,SONTIAGO(in the paint)",,,,,,
19:41,,,,,"FOUL by AYERS,PERRY",,,"FOUL by AYERS,PERRY",,,,,,
19:41,"GOOD FT by GRADY,SONTIAGO",58 (+2),,56,,GUMBB 58-56 (-2),,"GOOD FT by GRADY,SONTIAGO",,,,,,
19:31,,58,,58,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 58-58 (0),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by RAKES,BAILEY",,,"ASSIST by RAKES,BAILEY",,,,,,
19:24,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",60 (+2),,58,,GUMBB 60-58 (-2),,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",,,,,,
--,"ASSIST by JOHNSON,HENRY",,,,,,,"ASSIST by JOHNSON,HENRY",,,,,,
19:14,"FOUL by JACKSON,CHRIS",,,,,,,"FOUL by JACKSON,CHRIS",,,,,,
19:08,,60,,60,"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 60-60 (0),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by BAUGHMAN,CARTER",,,"ASSIST by BAUGHMAN,CARTER",,,,,,
18:58,"GOOD 3PTR by JACKSON,CHRIS",63 (+3),,60,,GUMBB 63-60 (-3),,"GOOD 3PTR by JACKSON,CHRIS",,,,,,
--,"ASSIST by GRADY,SONTIAGO",,,,,,,"ASSIST by GRADY,SONTIAGO",,,,,,
18:45,,63 (+1),,62,"GOOD LAYUP by AYERS,PERRY(in the paint)",CENTRE-M 63-62 (-1),,"GOOD LAYUP by AYERS,PERRY(in the paint)",,,,,,
--,,,,,"ASSIST by BAUGHMAN,CARTER",,,"ASSIST by BAUGHMAN,CARTER",,,,,,
18:36,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",65 (+3),,62,,GUMBB 65-62 (-3),,"GOOD LAYUP by JOHNSON,HENRY(in the paint)",,,,,,
18:25,"FOUL by SIMMONS,RILEY",,,,,,,"FOUL by SIMMONS,RILEY",,,,,,
18:25,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
18:25,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
18:25,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
18:25,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
18:25,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
18:25,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
18:25,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
18:25,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
18:25,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
18:25,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
18:13,,65 (+1),,64,"GOOD LAYUP by WALKER,ART(in the paint)",CENTRE-M 65-64 (-1),,"GOOD LAYUP by WALKER,ART(in the paint)",,,,,,
--,,,,,"ASSIST by BATES,JACOB",,,"ASSIST by BATES,JACOB",,,,,,
18:06,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",,,,,,
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",,,,,,
17:58,,65,,66 (+1),"GOOD LAYUP by BAUGHMAN,CARTER(fastbreak)(in the paint)",CENTRE-M 65-66 (+1),,"GOOD LAYUP by BAUGHMAN,CARTER(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by WALKER,ART",,,"ASSIST by WALKER,ART",,,,,,
17:54,"TURNOVER by BANKOWSKI,DUSTIN",,,,,,,"TURNOVER by BANKOWSKI,DUSTIN",,,,,,
17:48,,65,,68 (+3),"GOOD LAYUP by WALKER,ART(in the paint)",CENTRE-M 65-68 (+3),,"GOOD LAYUP by WALKER,ART(in the paint)",,,,,,
--,,,,,"ASSIST by AYERS,PERRY",,,"ASSIST by AYERS,PERRY",,,,,,
17:48,"FOUL by BANKOWSKI,DUSTIN",,,,,,,"FOUL by BANKOWSKI,DUSTIN",,,,,,
17:48,,,,,"MISS FT by WALKER,ART",,,"MISS FT by WALKER,ART",,,,,,
--,"REBOUND DEF by NIXON,BARRY",,,,,,,"REBOUND DEF by NIXON,BARRY",,,,,,
17:48,,,,,"SUB IN by SPITZER,JAKOB",,,"SUB IN by SPITZER,JAKOB",,,,,,
17:48,,,,,"SUB IN by CRUMP,DAWSON",,,"SUB IN by CRUMP,DAWSON",,,,,,
17:48,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
17:48,,,,,"SUB OUT by BAUGHMAN,CARTER",,,"SUB OUT by BAUGHMAN,CARTER",,,,,,
17:37,"MISS LAYUP by MURPHY,RAKIM",,,,,,,"MISS LAYUP by MURPHY,RAKIM",,,,,,
--,,,,,"REBOUND DEF by WALKER,ART",,,"REBOUND DEF by WALKER,ART",,,,,,
17:34,"FOUL by MURPHY,RAKIM",,,,,,,"FOUL by MURPHY,RAKIM",,,,,,
17:30,,,,,"MISS LAYUP by CRUMP,DAWSON",,,"MISS LAYUP by CRUMP,DAWSON",,,,,,
--,"REBOUND DEF by MURPHY,RAKIM",,,,,,,"REBOUND DEF by MURPHY,RAKIM",,,,,,
17:24,"MISS LAYUP by MURPHY,RAKIM",,,,,,,"MISS LAYUP by MURPHY,RAKIM",,,,,,
--,,,,,"REBOUND DEF by SPITZER,JAKOB",,,"REBOUND DEF by SPITZER,JAKOB",,,,,,
17:14,,,,,"MISS 3PTR by AYERS,PERRY",,,"MISS 3PTR by AYERS,PERRY",,,,,,
--,"REBOUND DEF by CROSS,JUSTIN",,,,,,,"REBOUND DEF by CROSS,JUSTIN",,,,,,
17:04,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,,,,,,
17:04,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
17:04,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
17:04,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
17:04,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
17:04,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
17:04,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",,,,,,
17:04,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
17:04,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
17:04,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
17:04,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
17:04,,,,,"SUB IN by BATES,JACOB",,,"SUB IN by BATES,JACOB",,,,,,
17:04,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
17:04,,,,,"SUB OUT by SPITZER,JAKOB",,,"SUB OUT by SPITZER,JAKOB",,,,,,
17:04,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
16:57,,65,,70 (+5),"GOOD LAYUP by SMITH,RJ(in the paint)",CENTRE-M 65-70 (+5),,"GOOD LAYUP by SMITH,RJ(in the paint)",,,,,,
--,,,,,"ASSIST by BATES,JACOB",,,"ASSIST by BATES,JACOB",,,,,,
16:49,,,,,"FOUL by CRUMP,DAWSON",,,"FOUL by CRUMP,DAWSON",,,,,,
16:47,"MISS 3PTR by JOHNSON,HENRY",,,,,,,"MISS 3PTR by JOHNSON,HENRY",,,,,,
--,,,,,"REBOUND DEF by CRUMP,DAWSON",,,"REBOUND DEF by CRUMP,DAWSON",,,,,,
16:37,,,,,"MISS DUNK by SMITH,RJ",,,"MISS DUNK by SMITH,RJ",,,,,,
--,"REBOUND DEF by SIMMONS,RILEY",,,,,,,"REBOUND DEF by SIMMONS,RILEY",,,,,,
16:30,,,,,"FOUL by SMITH,RJ",,,"FOUL by SMITH,RJ",,,,,,
16:24,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",,,,,,
16:13,,65,,72 (+7),"GOOD JUMPER by RAKES,BAILEY",CENTRE-M 65-72 (+7),,"GOOD JUMPER by RAKES,BAILEY",,,,,,
16:03,"MISS 3PTR by JOHNSON,HENRY",,,,,,,"MISS 3PTR by JOHNSON,HENRY",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
15:59,,,,,"TURNOVER by BATES,JACOB",,,"TURNOVER by BATES,JACOB",,,,,,
15:58,"STEAL by GRADY,SONTIAGO",,,,,,,"STEAL by GRADY,SONTIAGO",,,,,,
15:55,"GOOD 3PTR by GRADY,SONTIAGO",68,,72 (+4),,GUMBB 68-72 (+4),,"GOOD 3PTR by GRADY,SONTIAGO",,,,,,
15:44,,,,,"TURNOVER by RAKES,BAILEY",,,"TURNOVER by RAKES,BAILEY",,,,,,
15:44,"STEAL by SIMMONS,RILEY",,,,,,,"STEAL by SIMMONS,RILEY",,,,,,
15:37,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by SMITH,RJ",,,"REBOUND DEF by SMITH,RJ",,,,,,
15:31,,,,,"TURNOVER by SMITH,RJ",,,"TURNOVER by SMITH,RJ",,,,,,
15:30,"STEAL by PINKARD,QUINCY",,,,,,,"STEAL by PINKARD,QUINCY",,,,,,
15:28,"MISS 3PTR by PINKARD,QUINCY",,,,,,,"MISS 3PTR by PINKARD,QUINCY",,,,,,
--,,,,,"REBOUND DEF by AYERS,PERRY",,,"REBOUND DEF by AYERS,PERRY",,,,,,
15:22,,68,,74 (+6),"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",CENTRE-M 68-74 (+6),,"GOOD LAYUP by BATES,JACOB(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by AYERS,PERRY",,,"ASSIST by AYERS,PERRY",,,,,,
15:12,"MISS 3PTR by JACKSON,CHRIS",,,,,,,"MISS 3PTR by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
15:09,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
15:09,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
15:09,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
15:09,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
15:09,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
15:09,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
15:09,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
15:09,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
15:09,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
15:09,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
15:09,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
15:09,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",,,,,,
15:09,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",,,,,,
15:09,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",,,,,,
14:58,,68,,76 (+8),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 68-76 (+8),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",,,,,,
14:46,"GOOD 3PTR by NIXON,BARRY",71,,76 (+5),,GUMBB 71-76 (+5),,"GOOD 3PTR by NIXON,BARRY",,,,,,
14:38,"FOUL by VINSEL,KAMERON",,,,,,,"FOUL by VINSEL,KAMERON",,,,,,
